"content","class"
"If using fava beans and peas in their pods%2C shuck beans and peas from pods%2C keeping beans and peas separate. Discard pods. Bring a large pot of salted water to a boil and prepare an ice bath. Working with one vegetable at a time%2C blanch favas%2C peas%2C asparagus%2C snap peas%2C and broccoli in boiling water for 1 minute each%2C transfer to ice bath to cool%2C then transfer to a paper towel-lined tray and pat dry. Remove and discard skin from each individual fava bean. Set vegetables aside. Empty pot%2C refill it with fresh water%2C season generously with salt%2C and return to a boil.",1
"Churn the gelato base in an ice cream maker according to the manufacturer%27s directions. Meanwhile%2C place a quart-sized container and flexible spatula in the freezer. When gelato looks fluffy and thick%2C add the cooled and melted chocolate%2C or the pre-made chocolate chips%2C and churn until well combined. Shut off the machine and%2C using the chilled spatula%2C scrape gelato into the chilled container. Cover with plastic wrap pressed directly against the surface of the gelato%2C and freeze until thick enough to scoop%2C about 4 hours. Bring partially to room temperature for a more authentic%2C soft texture.",1
"Gelato is typically served at about 16%C2%B0F%2C but most American freezers run at 0%C2%B0F. For the most authentic presentation%2C soften gelato to 16%C2%B0F in the refrigerator before serving. In a squat container%2C like a yogurt tub or a square storage container%2C this will take about 45 minutes. The timing will vary substantially depending on the size%2C shape%2C and material of the container %28such as a metal loaf pan or glass baking dish%29%2C so check on the gelato frequently to ensure it does not melt.",1
"Meanwhile%2C in a 3- to 4-quart saucier or a 12-inch skillet%2C heat butter%2C olive oil%2C garlic%2C and pine nuts over low heat until gently sizzling. Cook%2C swirling pan constantly%2C until pine nuts just start to brown and garlic aroma is very strong. Do not let butter brown%3B remove it from heat occasionally if it starts to sizzle too rapidly. Discard garlic cloves. Add blanched vegetables to pan and toss to combine. Remove from heat.",1
"When water is boiling%2C add pasta and cook until just shy of al dente%2C about 1 minute total for most fresh pasta. Drain pasta%2C reserving 1 cup cooking liquid. Transfer pasta to pan with vegetables and add creme fraiche%2C lemon zest%2C lemon juice%2C basil%2C and parsley. Set over high heat and cook%2C stirring and tossing constantly and adjusting the consistency as necessary with a few splashes of the starchy pasta water%2C until liquid reduces to a creamy sauce. The sauce should coat the pasta and leave a creamy trail on the bottom of the pan when you drag a wooden spoon through it.",1
"Off heat, stir in a generous shaving of fresh Parmigiano-Reggiano and season to taste with salt and pepper. Serve immediately, drizzling with olive oil and sprinkling with freshly ground black pepper and grated Parmigiano-Reggiano at the table.",1
"Whisk together in a 3-quart stainless steel saucier. Cook over medium-low heat%2C whisking gently but constantly%2C until warm%2C about 3 minutes. Increase heat to medium and continue whisking until thick and steaming-hot%2C about 2 minutes longer. When the custard begins to bubble%2C set a timer and continue whisking for exactly 30 seconds to neutralize a starch-dissolving enzyme found in egg yolks.",1
"Place tomatoes in a colander set over a bowl and season with 2 teaspoons kosher salt. Toss to coat. Set aside at room temperature to drain, tossing occasionally, while you toast the bread. Drain for a minimum of 15 minutes.",1
"Combine in a 2-quart saucepan. Place over medium high heat%2C cover and allow to cook for 3 to 4 minutes. Uncover%2C clip a candy thermometer onto the side of the pan and continue to cook until the mixture reaches 240 degrees F%2C approximately 7 to 8 minutes. When the mixture reaches this temperature%2C immediately remove from the heat.",1
"Strain through a nonreactive sieve into a nonreactive container%2C then whisk in cream%2C rum%2C and vanilla. Cover and refrigerate until no warmer than 40 F%2C then churn in an ice cream maker according to the manufacturer%27s directions. Meanwhile%2C place a 1-quart container and flexible spatula in the freezer.",1
"When the ice cream looks thick and light, shut off the machine and, using the chilled spatula, scrape ice cream into the chilled container. Enjoy as soft-serve, or cover with plastic pressed directly against surface of ice cream, then close lid and freeze until firm enough to scoop, about 4 hours.",1
"Combine the in the bowl of a stand mixer. Have the whisk attachment standing by.",1
"Turn the mixer fitted with the whisk attachment to low speed and%2C while running%2C slowly pour the sugar syrup down the side of the bowl into the gelatin mixture. Once you have added all of the syrup%2C increase the speed to high. Continue to whip until the mixture becomes very thick and is lukewarm%2C approximately 12 to 15 minutes. Add the vanilla during the last minute of whipping.",1
"Combine the confectioners%27 sugar and cornstarch in a small bowl. Lightly spray a 13 by 9-inch metal baking pan with nonstick cooking spray. Add the sugar and cornstarch mixture and move around to completely coat the bottom and sides of the pan. Return the remaining mixture to the bowl for later use.",1
"When ready, pour the mixture into the prepared pan, using a lightly oiled spatula for spreading evenly into the pan. Dust the top with enough of the remaining sugar and cornstarch mixture to lightly cover. Reserve the rest for later. Allow the marshmallows to sit uncovered for at least 4 hours and up to overnight.",1
"Turn the marshmallows out onto a cutting board and cut into 1-inch squares using a pizza wheel or knife dusted with the confectioners%27 sugar mixture. Once cut%2C lightly dust all sides of each marshmallow with the remaining mixture%2C using additional if necessary. Store in an airtight container for up to 3 weeks.",1
"Meanwhile%2C preheat oven to 350 F and adjust rack to center position. In a large bowl%2C toss bread cubes with 2 tablespoons olive oil. Transfer to a rimmed baking sheet. Bake until crisp and firm but not browned%2C about 15 minutes. Remove from oven and let cool.",1
"Remove colander with tomatoes from bowl with tomato juice. Place colander with tomatoes in the sink. Add shallot, garlic, mustard, and vinegar to the bowl with tomato juice. Whisking constantly, drizzle in the remaining 1/2 cup olive oil. Season dressing to taste with salt and pepper.",1
"Combine toasted bread, tomatoes, and dressing in a large bowl. Add basil leaves. Toss everything to coat and season with salt and pepper. Let rest for 30 minutes before serving, tossing occasionally until dressing is completely absorbed by bread.",1
"Combine the oil and basil in a bowl. Add the mozzarella and season to taste with salt and pepper. Cover and let marinate for at least 30 minutes in the refrigerator.",1
"Add tomatoes and vinegar to the mozzarella and toss to combine. Season to taste with more salt and pepper if desired, and serve immediately",1
"Place wakame and hijiki in separate small bowls. Cover with boiling water and let rest until rehydrated and tender, about 5 minutes. Drain and press with paper towels. Roughly chop wakame. Add wakame and hijiki to a large bowl.",1
"Add tuna%2C onion%2C scallion%2C sesame seeds%2C soy sauce%2C sesame oil%2C honey%2C and crushed red pepper to bowl. Season with a small pinch of kosher salt and gently fold to combine. Taste and adjust with more soy sauce%2C sesame oil%2C honey%2C or crushed red pepper as desired. Let sit 5 minutes at room temperature%2C then serve on its own or on top of steamed rice.",1
"Whisk together in small bowl.",1
"Combine in a large bowl and toss to thoroughly mix. Let rest five minutes%2C then transfer to a large colander and rinse thoroughly under cold running water.",1
"Combine cabbage%2C carrot%2C and onion in a large bowl. Sprinkle with sugar and salt and toss to combine. Let stand five minutes%2C then transfer to a large colander and rinse thoroughly under cold running water.",1
"Transfer vegetables to a salad spinner and spin dry. Alternatively, transfer to a large rimmed baking sheet lined with a triple layer of paper towels or a clean kitchen towel and blot mixture dry with more towels. Return to large bowl.",1
"Pour dressing over vegetables and toss to coat. Adjust seasoning to taste with salt, pepper, and/or sugar.",1
"Combine shallot, garlic, mustard, vinegar, and water in a large bowl and whisk to combine. Whisking constantly, slowly drizzle in olive oil. Alternatively, place all ingredients in a tightly sealing jar, seal, and shake vigorously until emulsified. Season to taste with salt and pepper. Vinaigrette will keep in the refrigerator for up to 2 weeks.",1
"Transfer rinsed mixture to a salad spinner and spin dry. Alternatively, transfer to a large rimmed baking sheet lined with a triple layer of paper towels or a clean kitchen towel and blot mixture dry with more paper towels. Return to large bowl and set aside.",1
