"content","class","begins_with_num"
"1/4 cups greek yogurt","2","1"
"3  cups greek yogurt","2","1"
"3 1/3 cups greek yogurt","2","1"
"cloves garlic, minced","2","1"
"1/8 cloves garlic, minced","2","1"
"1/4 cloves garlic, minced","2","1"
"1/2 cloves garlic, minced","2","1"
"3/4 cloves garlic, minced","2","1"
"1/3 cloves garlic, minced","2","1"
"2/3 cloves garlic, minced","2","1"
"3 2/3 cloves garlic, minced","2","1"
"3  cloves garlic, minced","2","1"
"12  cloves garlic, minced","2","1"
"12 1/8 cloves garlic, minced","2","1"
"cup freshly minced dill","2","1"
"1/8 cup freshly minced dill","2","1"
"1/4 cup freshly minced dill","2","1"
"1/2 cup freshly minced dill","2","1"
"3/4 cup freshly minced dill","2","1"
"1/3 cup freshly minced dill","2","1"
"2/3 cup freshly minced dill","2","1"
"1/8 cup freshly minced dill","2","1"
"3/4 cup freshly minced dill","2","1"
"2  cup freshly minced dill","2","1"
"2 1/4 cup freshly minced dill","2","1"
"tbsp freshly squeezed lemon juice","2","1"
"1/8 tbsp freshly squeezed lemon juice","2","1"
"1/4 tbsp freshly squeezed lemon juice","2","1"
"1/2 tbsp freshly squeezed lemon juice","2","1"
"3/4 tbsp freshly squeezed lemon juice","2","1"
"1/3 tbsp freshly squeezed lemon juice","2","1"
"2/3 tbsp freshly squeezed lemon juice","2","1"
"1 2/3 tbsp freshly squeezed lemon juice","2","1"
"1 1/4 tbsp freshly squeezed lemon juice","2","1"
"12  tbsp freshly squeezed lemon juice","2","1"
"12 2/3 tbsp freshly squeezed lemon juice","2","1"
"tbsp unsalted butter","2","1"
"1/8 tbsp unsalted butter","2","1"
"1/4 tbsp unsalted butter","2","1"
"1/2 tbsp unsalted butter","2","1"
"3/4 tbsp unsalted butter","2","1"
"1/3 tbsp unsalted butter","2","1"
"2/3 tbsp unsalted butter","2","1"
"6  tbsp unsalted butter","2","1"
"6 2/3 tbsp unsalted butter","2","1"
"3 1/3 tbsp unsalted butter","2","1"
"3 3/4 tbsp unsalted butter","2","1"
"slice sandwich bread","2","1"
"1/8 slice sandwich bread","2","1"
"1/4 slice sandwich bread","2","1"
"1/2 slice sandwich bread","2","1"
"3/4 slice sandwich bread","2","1"
"1/3 slice sandwich bread","2","1"
"2/3 slice sandwich bread","2","1"
"6 3/4 slice sandwich bread","2","1"
"6 1/3 slice sandwich bread","2","1"
"1/4 slice sandwich bread","2","1"
"3/4 slice sandwich bread","2","1"
"tbsp unsalted butter","2","1"
"1/8 tbsp unsalted butter","2","1"
"1/4 tbsp unsalted butter","2","1"
"1/2 tbsp unsalted butter","2","1"
"3/4 tbsp unsalted butter","2","1"
"1/3 tbsp unsalted butter","2","1"
"2/3 tbsp unsalted butter","2","1"
"12 1/8 tbsp unsalted butter","2","1"
"12 2/3 tbsp unsalted butter","2","1"
"6 2/3 tbsp unsalted butter","2","1"
"6 1/3 tbsp unsalted butter","2","1"
"large egg","2","1"
"1/8 large egg","2","1"
"1/4 large egg","2","1"
"1/2 large egg","2","1"
"3/4 large egg","2","1"
"1/3 large egg","2","1"
"2/3 large egg","2","1"
"1  large egg","2","1"
"1 1/8 large egg","2","1"
"1/3 large egg","2","1"
"1/2 large egg","2","1"
"tsp kosher salt","2","1"
"1/8 tsp kosher salt","2","1"
"1/4 tsp kosher salt","2","1"
"1/2 tsp kosher salt","2","1"
"3/4 tsp kosher salt","2","1"
"1/3 tsp kosher salt","2","1"
"2/3 tsp kosher salt","2","1"
"2 1/8 tsp kosher salt","2","1"
"2  tsp kosher salt","2","1"
"1 2/3 tsp kosher salt","2","1"
"1 1/8 tsp kosher salt","2","1"
"tsp freshly minced chive, or other herb","2","1"
"1/8 tsp freshly minced chive, or other herb","2","1"
"1/4 tsp freshly minced chive, or other herb","2","1"
"1/2 tsp freshly minced chive, or other herb","2","1"
"3/4 tsp freshly minced chive, or other herb","2","1"
"1/3 tsp freshly minced chive, or other herb","2","1"
"2/3 tsp freshly minced chive, or other herb","2","1"
"3 1/8 tsp freshly minced chive, or other herb","2","1"
"3 2/3 tsp freshly minced chive, or other herb","2","1"
"2  tsp freshly minced chive, or other herb","2","1"
"2 1/4 tsp freshly minced chive, or other herb","2","1"
"oz cooked chicken breast, shredded","2","1"
"1/8 oz cooked chicken breast, shredded","2","1"
"1/4 oz cooked chicken breast, shredded","2","1"
"1/2 oz cooked chicken breast, shredded","2","1"
"3/4 oz cooked chicken breast, shredded","2","1"
"1/3 oz cooked chicken breast, shredded","2","1"
"2/3 oz cooked chicken breast, shredded","2","1"
"12  oz cooked chicken breast, shredded","2","1"
"12 2/3 oz cooked chicken breast, shredded","2","1"
"1 1/8 oz cooked chicken breast, shredded","2","1"
"1 1/2 oz cooked chicken breast, shredded","2","1"
"tbsp pickled jalapeno, minced","2","1"
"1/8 tbsp pickled jalapeno, minced","2","1"
"1/4 tbsp pickled jalapeno, minced","2","1"
"1/2 tbsp pickled jalapeno, minced","2","1"
"3/4 tbsp pickled jalapeno, minced","2","1"
"1/3 tbsp pickled jalapeno, minced","2","1"
"2/3 tbsp pickled jalapeno, minced","2","1"
"3 1/8 tbsp pickled jalapeno, minced","2","1"
"3 1/3 tbsp pickled jalapeno, minced","2","1"
"6 1/4 tbsp pickled jalapeno, minced","2","1"
"6 1/8 tbsp pickled jalapeno, minced","2","1"
"tbsp cilantro, freshly minced","2","1"
"1/8 tbsp cilantro, freshly minced","2","1"
"1/4 tbsp cilantro, freshly minced","2","1"
"1/2 tbsp cilantro, freshly minced","2","1"
"3/4 tbsp cilantro, freshly minced","2","1"
"1/3 tbsp cilantro, freshly minced","2","1"
"2/3 tbsp cilantro, freshly minced","2","1"
"1/8 tbsp cilantro, freshly minced","2","1"
"2/3 tbsp cilantro, freshly minced","2","1"
"1 1/8 tbsp cilantro, freshly minced","2","1"
"1 3/4 tbsp cilantro, freshly minced","2","1"
"oz cheddar, shredded","2","1"
"1/8 oz cheddar, shredded","2","1"
"1/4 oz cheddar, shredded","2","1"
"1/2 oz cheddar, shredded","2","1"
"3/4 oz cheddar, shredded","2","1"
"1/3 oz cheddar, shredded","2","1"
"2/3 oz cheddar, shredded","2","1"
"6 3/4 oz cheddar, shredded","2","1"
"6  oz cheddar, shredded","2","1"
"4 3/4 oz cheddar, shredded","2","1"
"4  oz cheddar, shredded","2","1"
"-inch flour tortilla","2","1"
"1/8 -inch flour tortilla","2","1"
"1/4 -inch flour tortilla","2","1"
"1/2 -inch flour tortilla","2","1"
"3/4 -inch flour tortilla","2","1"
"1/3 -inch flour tortilla","2","1"
"2/3 -inch flour tortilla","2","1"
"1 1/2 -inch flour tortilla","2","1"
"1 1/4 -inch flour tortilla","2","1"
"6 1/4 -inch flour tortilla","2","1"
"6 3/4 -inch flour tortilla","2","1"
"tbsp vegetable oil","2","1"
"1/8 tbsp vegetable oil","2","1"
"1/4 tbsp vegetable oil","2","1"
"1/2 tbsp vegetable oil","2","1"
"3/4 tbsp vegetable oil","2","1"
"1/3 tbsp vegetable oil","2","1"
"2/3 tbsp vegetable oil","2","1"
"1 1/4 tbsp vegetable oil","2","1"
"1 3/4 tbsp vegetable oil","2","1"
"1/4 tbsp vegetable oil","2","1"
"1/8 tbsp vegetable oil","2","1"
"tsp vegetable oil","2","1"
"1/8 tsp vegetable oil","2","1"
"1/4 tsp vegetable oil","2","1"
"1/2 tsp vegetable oil","2","1"
"3/4 tsp vegetable oil","2","1"
"1/3 tsp vegetable oil","2","1"
"2/3 tsp vegetable oil","2","1"
"1  tsp vegetable oil","2","1"
"1 1/3 tsp vegetable oil","2","1"
"3 1/3 tsp vegetable oil","2","1"
"3 1/2 tsp vegetable oil","2","1"
"oz fresh spinach, chopped","2","1"
"1/8 oz fresh spinach, chopped","2","1"
"1/4 oz fresh spinach, chopped","2","1"
"1/2 oz fresh spinach, chopped","2","1"
"3/4 oz fresh spinach, chopped","2","1"
"1/3 oz fresh spinach, chopped","2","1"
"2/3 oz fresh spinach, chopped","2","1"
"12  oz fresh spinach, chopped","2","1"
"12 1/8 oz fresh spinach, chopped","2","1"
"6 1/8 oz fresh spinach, chopped","2","1"
"6 3/4 oz fresh spinach, chopped","2","1"
"tsp kosher salt","2","1"
"1/8 tsp kosher salt","2","1"
"1/4 tsp kosher salt","2","1"
"1/2 tsp kosher salt","2","1"
"3/4 tsp kosher salt","2","1"
"1/3 tsp kosher salt","2","1"
"2/3 tsp kosher salt","2","1"
"4 1/4 tsp kosher salt","2","1"
"4 1/2 tsp kosher salt","2","1"
"3 1/2 tsp kosher salt","2","1"
"3 2/3 tsp kosher salt","2","1"
"oz canned black beans, drained","2","1"
"1/8 oz canned black beans, drained","2","1"
"1/4 oz canned black beans, drained","2","1"
"1/2 oz canned black beans, drained","2","1"
"3/4 oz canned black beans, drained","2","1"
"1/3 oz canned black beans, drained","2","1"
"2/3 oz canned black beans, drained","2","1"
"12 1/8 oz canned black beans, drained","2","1"
"12 1/3 oz canned black beans, drained","2","1"
"6 1/4 oz canned black beans, drained","2","1"
"6 1/2 oz canned black beans, drained","2","1"
"tbsp canned chipotle chile, minced","2","1"
"1/8 tbsp canned chipotle chile, minced","2","1"
"1/4 tbsp canned chipotle chile, minced","2","1"
"1/2 tbsp canned chipotle chile, minced","2","1"
"3/4 tbsp canned chipotle chile, minced","2","1"
"1/3 tbsp canned chipotle chile, minced","2","1"
"2/3 tbsp canned chipotle chile, minced","2","1"
"4 1/8 tbsp canned chipotle chile, minced","2","1"
"4 1/4 tbsp canned chipotle chile, minced","2","1"
"2 3/4 tbsp canned chipotle chile, minced","2","1"
"2 2/3 tbsp canned chipotle chile, minced","2","1"
"oz swiss cheese, shredded","2","1"
"1/8 oz swiss cheese, shredded","2","1"
"1/4 oz swiss cheese, shredded","2","1"
"1/2 oz swiss cheese, shredded","2","1"
"3/4 oz swiss cheese, shredded","2","1"
"1/3 oz swiss cheese, shredded","2","1"
"2/3 oz swiss cheese, shredded","2","1"
"6 3/4 oz swiss cheese, shredded","2","1"
"6  oz swiss cheese, shredded","2","1"
"4 2/3 oz swiss cheese, shredded","2","1"
"4 1/2 oz swiss cheese, shredded","2","1"
"-inch flour tortilla","2","1"
"1/8 -inch flour tortilla","2","1"
"1/4 -inch flour tortilla","2","1"
"1/2 -inch flour tortilla","2","1"
"3/4 -inch flour tortilla","2","1"
"1/3 -inch flour tortilla","2","1"
"2/3 -inch flour tortilla","2","1"
"2 1/8 -inch flour tortilla","2","1"
"2 1/2 -inch flour tortilla","2","1"
"3 3/4 -inch flour tortilla","2","1"
"3 1/2 -inch flour tortilla","2","1"
"tbsp vegetable oil","2","1"
"1/8 tbsp vegetable oil","2","1"
"1/4 tbsp vegetable oil","2","1"
"1/2 tbsp vegetable oil","2","1"
"3/4 tbsp vegetable oil","2","1"
"1/3 tbsp vegetable oil","2","1"
"2/3 tbsp vegetable oil","2","1"
"4  tbsp vegetable oil","2","1"
"4 1/2 tbsp vegetable oil","2","1"
"1 1/4 tbsp vegetable oil","2","1"
"1 3/4 tbsp vegetable oil","2","1"
"tsp vegetable oil","2","1"
"1/8 tsp vegetable oil","2","1"
"1/4 tsp vegetable oil","2","1"
"1/2 tsp vegetable oil","2","1"
"3/4 tsp vegetable oil","2","1"
"1/3 tsp vegetable oil","2","1"
"2/3 tsp vegetable oil","2","1"
"6 1/3 tsp vegetable oil","2","1"
"6 1/4 tsp vegetable oil","2","1"
"3/4 tsp vegetable oil","2","1"
"1/8 tsp vegetable oil","2","1"
"oz zucchini, diced","2","1"
"1/8 oz zucchini, diced","2","1"
"1/4 oz zucchini, diced","2","1"
"1/2 oz zucchini, diced","2","1"
"3/4 oz zucchini, diced","2","1"
"1/3 oz zucchini, diced","2","1"
"2/3 oz zucchini, diced","2","1"
"1  oz zucchini, diced","2","1"
"1 3/4 oz zucchini, diced","2","1"
"3 3/4 oz zucchini, diced","2","1"
"3 1/8 oz zucchini, diced","2","1"
"tsp kosher salt","2","1"
"1/8 tsp kosher salt","2","1"
"1/4 tsp kosher salt","2","1"
"1/2 tsp kosher salt","2","1"
"3/4 tsp kosher salt","2","1"
"1/3 tsp kosher salt","2","1"
"2/3 tsp kosher salt","2","1"
"12  tsp kosher salt","2","1"
"12 1/3 tsp kosher salt","2","1"
"6 2/3 tsp kosher salt","2","1"
"6 3/4 tsp kosher salt","2","1"
"oz fresh corn","2","1"
"1/8 oz fresh corn","2","1"
"1/4 oz fresh corn","2","1"
"1/2 oz fresh corn","2","1"
"3/4 oz fresh corn","2","1"
"1/3 oz fresh corn","2","1"
"2/3 oz fresh corn","2","1"
"2 1/2 oz fresh corn","2","1"
"2 3/4 oz fresh corn","2","1"
"1  oz fresh corn","2","1"
"1 2/3 oz fresh corn","2","1"
"medium jalapeno, seeded and minced","2","1"
"1/8 medium jalapeno, seeded and minced","2","1"
"1/4 medium jalapeno, seeded and minced","2","1"
"1/2 medium jalapeno, seeded and minced","2","1"
"3/4 medium jalapeno, seeded and minced","2","1"
"1/3 medium jalapeno, seeded and minced","2","1"
"2/3 medium jalapeno, seeded and minced","2","1"
"4 3/4 medium jalapeno, seeded and minced","2","1"
"4 1/3 medium jalapeno, seeded and minced","2","1"
"2  medium jalapeno, seeded and minced","2","1"
"2 1/4 medium jalapeno, seeded and minced","2","1"
"tbsp freshly minced cilantro","2","1"
"1/8 tbsp freshly minced cilantro","2","1"
"1/4 tbsp freshly minced cilantro","2","1"
"1/2 tbsp freshly minced cilantro","2","1"
"3/4 tbsp freshly minced cilantro","2","1"
"1/3 tbsp freshly minced cilantro","2","1"
"2/3 tbsp freshly minced cilantro","2","1"
"12  tbsp freshly minced cilantro","2","1"
"12 1/4 tbsp freshly minced cilantro","2","1"
"6 2/3 tbsp freshly minced cilantro","2","1"
"6 3/4 tbsp freshly minced cilantro","2","1"
"oz monterey jack cheese, shredded","2","1"
"1/8 oz monterey jack cheese, shredded","2","1"
"1/4 oz monterey jack cheese, shredded","2","1"
"1/2 oz monterey jack cheese, shredded","2","1"
"3/4 oz monterey jack cheese, shredded","2","1"
"1/3 oz monterey jack cheese, shredded","2","1"
"2/3 oz monterey jack cheese, shredded","2","1"
"1  oz monterey jack cheese, shredded","2","1"
"1 1/4 oz monterey jack cheese, shredded","2","1"
"2 3/4 oz monterey jack cheese, shredded","2","1"
"2 1/3 oz monterey jack cheese, shredded","2","1"
"-inch flour tortilla","2","1"
"1/8 -inch flour tortilla","2","1"
"1/4 -inch flour tortilla","2","1"
"1/2 -inch flour tortilla","2","1"
"3/4 -inch flour tortilla","2","1"
"1/3 -inch flour tortilla","2","1"
"2/3 -inch flour tortilla","2","1"
"12 2/3 -inch flour tortilla","2","1"
"12 1/2 -inch flour tortilla","2","1"
"4 2/3 -inch flour tortilla","2","1"
"4  -inch flour tortilla","2","1"
"tbsp vegetable oil","2","1"
"1/8 tbsp vegetable oil","2","1"
"1/4 tbsp vegetable oil","2","1"
"1/2 tbsp vegetable oil","2","1"
"3/4 tbsp vegetable oil","2","1"
"1/3 tbsp vegetable oil","2","1"
"2/3 tbsp vegetable oil","2","1"
"6 2/3 tbsp vegetable oil","2","1"
"6 1/3 tbsp vegetable oil","2","1"
"1 2/3 tbsp vegetable oil","2","1"
"1 1/8 tbsp vegetable oil","2","1"
"lbs yukon gold potato, peeled, quartered, and cut into "" slices, reserving peels","2","1"
"1/8 lbs yukon gold potato, peeled, quartered, and cut into "" slices, reserving peels","2","1"
"1/4 lbs yukon gold potato, peeled, quartered, and cut into "" slices, reserving peels","2","1"
"1/2 lbs yukon gold potato, peeled, quartered, and cut into "" slices, reserving peels","2","1"
"3/4 lbs yukon gold potato, peeled, quartered, and cut into "" slices, reserving peels","2","1"
"1/3 lbs yukon gold potato, peeled, quartered, and cut into "" slices, reserving peels","2","1"
"2/3 lbs yukon gold potato, peeled, quartered, and cut into "" slices, reserving peels","2","1"
"2 2/3 lbs yukon gold potato, peeled, quartered, and cut into "" slices, reserving peels","2","1"
"2 1/4 lbs yukon gold potato, peeled, quartered, and cut into "" slices, reserving peels","2","1"
"4 3/4 lbs yukon gold potato, peeled, quartered, and cut into "" slices, reserving peels","2","1"
"4 2/3 lbs yukon gold potato, peeled, quartered, and cut into "" slices, reserving peels","2","1"
"tbsp kosher salt","2","1"
"1/8 tbsp kosher salt","2","1"
"1/4 tbsp kosher salt","2","1"
"1/2 tbsp kosher salt","2","1"
"3/4 tbsp kosher salt","2","1"
"1/3 tbsp kosher salt","2","1"
"2/3 tbsp kosher salt","2","1"
"1 2/3 tbsp kosher salt","2","1"
"1 1/8 tbsp kosher salt","2","1"
"2 1/2 tbsp kosher salt","2","1"
"2  tbsp kosher salt","2","1"
"qts water","2","1"
"1/8 qts water","2","1"
"1/4 qts water","2","1"
"1/2 qts water","2","1"
"3/4 qts water","2","1"
"1/3 qts water","2","1"
"2/3 qts water","2","1"
"6 1/3 qts water","2","1"
"6 1/4 qts water","2","1"
"1 3/4 qts water","2","1"
"1 1/2 qts water","2","1"
"tbsp white wine vinegar","2","1"
"1/8 tbsp white wine vinegar","2","1"
"1/4 tbsp white wine vinegar","2","1"
"1/2 tbsp white wine vinegar","2","1"
"3/4 tbsp white wine vinegar","2","1"
"1/3 tbsp white wine vinegar","2","1"
"2/3 tbsp white wine vinegar","2","1"
"12 1/2 tbsp white wine vinegar","2","1"
"12 1/4 tbsp white wine vinegar","2","1"
"2 2/3 tbsp white wine vinegar","2","1"
"2 1/3 tbsp white wine vinegar","2","1"
"tbsp white wine vinegar","2","1"
"1/8 tbsp white wine vinegar","2","1"
"1/4 tbsp white wine vinegar","2","1"
"1/2 tbsp white wine vinegar","2","1"
"3/4 tbsp white wine vinegar","2","1"
"1/3 tbsp white wine vinegar","2","1"
"2/3 tbsp white wine vinegar","2","1"
"3  tbsp white wine vinegar","2","1"
"3 1/4 tbsp white wine vinegar","2","1"
"2 1/4 tbsp white wine vinegar","2","1"
"2 2/3 tbsp white wine vinegar","2","1"
"cup extra virgin olive oil","2","1"
"1/8 cup extra virgin olive oil","2","1"
"1/4 cup extra virgin olive oil","2","1"
"1/2 cup extra virgin olive oil","2","1"
"3/4 cup extra virgin olive oil","2","1"
"1/3 cup extra virgin olive oil","2","1"
"2/3 cup extra virgin olive oil","2","1"
"3  cup extra virgin olive oil","2","1"
"3 1/3 cup extra virgin olive oil","2","1"
"2 1/8 cup extra virgin olive oil","2","1"
"2  cup extra virgin olive oil","2","1"
"tbsp dijon mustard","2","1"
"1/8 tbsp dijon mustard","2","1"
"1/4 tbsp dijon mustard","2","1"
"1/2 tbsp dijon mustard","2","1"
"3/4 tbsp dijon mustard","2","1"
"1/3 tbsp dijon mustard","2","1"
"2/3 tbsp dijon mustard","2","1"
"4 1/3 tbsp dijon mustard","2","1"
"4 1/2 tbsp dijon mustard","2","1"
"12  tbsp dijon mustard","2","1"
"12 1/2 tbsp dijon mustard","2","1"
"cup red onion, minced","2","1"
"1/8 cup red onion, minced","2","1"
"1/4 cup red onion, minced","2","1"
"1/2 cup red onion, minced","2","1"
"3/4 cup red onion, minced","2","1"
"1/3 cup red onion, minced","2","1"
"2/3 cup red onion, minced","2","1"
"2 1/4 cup red onion, minced","2","1"
"2 1/2 cup red onion, minced","2","1"
"1  cup red onion, minced","2","1"
"1 2/3 cup red onion, minced","2","1"
"tbsp fresh chive, minced","2","1"
"1/8 tbsp fresh chive, minced","2","1"
"1/4 tbsp fresh chive, minced","2","1"
"1/2 tbsp fresh chive, minced","2","1"
"3/4 tbsp fresh chive, minced","2","1"
"1/3 tbsp fresh chive, minced","2","1"
"2/3 tbsp fresh chive, minced","2","1"
"4 1/3 tbsp fresh chive, minced","2","1"
"4 2/3 tbsp fresh chive, minced","2","1"
"3 1/2 tbsp fresh chive, minced","2","1"
"3  tbsp fresh chive, minced","2","1"
"cup low-sodium chicken stock","2","1"
"1/8 cup low-sodium chicken stock","2","1"
"1/4 cup low-sodium chicken stock","2","1"
"1/2 cup low-sodium chicken stock","2","1"
"3/4 cup low-sodium chicken stock","2","1"
"1/3 cup low-sodium chicken stock","2","1"
"2/3 cup low-sodium chicken stock","2","1"
"4 1/4 cup low-sodium chicken stock","2","1"
"4 1/3 cup low-sodium chicken stock","2","1"
"6 1/4 cup low-sodium chicken stock","2","1"
"6  cup low-sodium chicken stock","2","1"
"tsp sugar","2","1"
"1/8 tsp sugar","2","1"
"1/4 tsp sugar","2","1"
"1/2 tsp sugar","2","1"
"3/4 tsp sugar","2","1"
"1/3 tsp sugar","2","1"
"2/3 tsp sugar","2","1"
"3  tsp sugar","2","1"
"3 1/8 tsp sugar","2","1"
"12 1/3 tsp sugar","2","1"
"12 3/4 tsp sugar","2","1"
"qts water","2","1"
"1/8 qts water","2","1"
"1/4 qts water","2","1"
"1/2 qts water","2","1"
"3/4 qts water","2","1"
"1/3 qts water","2","1"
"2/3 qts water","2","1"
"3 1/4 qts water","2","1"
"3 1/8 qts water","2","1"
"12 1/8 qts water","2","1"
"12 3/4 qts water","2","1"
"tbsp kosher salt","2","1"
"1/8 tbsp kosher salt","2","1"
"1/4 tbsp kosher salt","2","1"
"1/2 tbsp kosher salt","2","1"
"3/4 tbsp kosher salt","2","1"
"1/3 tbsp kosher salt","2","1"
"2/3 tbsp kosher salt","2","1"
"2  tbsp kosher salt","2","1"
"2 1/3 tbsp kosher salt","2","1"
"4 2/3 tbsp kosher salt","2","1"
"4 1/2 tbsp kosher salt","2","1"
"tsp baking soda","2","1"
"1/8 tsp baking soda","2","1"
"1/4 tsp baking soda","2","1"
"1/2 tsp baking soda","2","1"
"3/4 tsp baking soda","2","1"
"1/3 tsp baking soda","2","1"
"2/3 tsp baking soda","2","1"
"2/3 tsp baking soda","2","1"
"1/3 tsp baking soda","2","1"
"1 3/4 tsp baking soda","2","1"
"1 1/8 tsp baking soda","2","1"
"lbs russet potato, peeled and cut into "" chunks","2","1"
