"content","class"
"Remove%20from%20oven,%20toss%20with%20lemon%20juice%20and%20let%20cool%20to%20room%20temperature.%20Add%20feta,%20season%20with%20additional%20cracked%20black%20pepper,%20toss%20and%20serve.",1
"In%20a%20mixing%20bowl,%20combine%202%20tablespoons%20of%20olive%20oil,%20cayenne,%20oregano,%201%20teaspoon%20salt,%20and%201/2%20teaspoon%20pepper.%20Add%20the%20shrimp%20and%20coat%20with%20the%20mixture.%20Set%20aside%20for%2010%20minutes.",1
"Whisk%20together%20and%20set%20aside.",1
"To%20a%20large%20mixing%20bowl,%20add%20orzo,%20cucumber,%20tomatoes,%20red%20onion,%20olives,%20artichoke%20hearts,%20and%20parsley.%20Stir%20to%20combine.",1
"Heat%20the%20remaining%20tablespoon%20of%20oil%20in%20a%2010-inch%20cast%20iron%20or%20stainless%20steel%20skillet%20over%20high%20heat%20until%20shimmering.%20Add%20the%20shrimp%20and%20cook%20without%20moving%20until%20lightly%20browned,%20about%202%20minutes.%20Flip%20and%20cook%20until%20just%20cooked%20through,%201%20to%202%20minutes%20longer.%20Transfer%20to%20a%20small%20bowl%20and%20toss%20with%20lime%20juice.",1
"In%20a%20large%20serving%20bowl,%20combine%20the%20arugula,%20shallot,%20pine%20nuts,%20avocado,%20tomatoes%20and%20basil.%20Add%20dressing,%20season%20with%20salt%20and%20pepper,%20and%20toss%20to%20combine.%20Serve%20immediately,%20topped%20with%20shrimp.",1
"Pour%20olive%20oil%20into%20orzo%20mixture.%20Juice%20the%20entire%20lemon%20into%20the%20same%20bowl.%20Add%20salt%20and%20grind%20pepper%20to%20taste.%20Stir%20gently%20to%20combine.%20Add%20feta.%20Stir%20again.%20Serve%20cold%20or%20at%20room%20temperature.",1
"Prepare%20an%20ice%20bath.%20In%20a%20medium%20or%20large%20pot%20of%20salted%20boiling%20water%20and%20working%20in%20batches%2C%20cook%20broccoli%20florets%20until%20just%20barely%20softened%20and%20bright%20green%2C%201%20minute.%20Using%20a%20strainer%2C%20transfer%20immediately%20to%20ice%20bath%20and%20repeat%20with%20remaining%20broccoli%20florets.%20Once%20broccoli%20is%20fully%20chilled%2C%20drain%20very%20well.",1
"Put%20the%20red%20onion%20in%20iced%20water%20for%2010%20minutes%20while%20you%20prepare%20the%20other%20ingredients.",1
"Meanwhile%2C%20in%20a%20blender%2C%20combine%20pistachios%20with%20vinegar%2C%20Dijon%2C%20garlic%2C%20and%20vegetable%20oil.%20Blend%20at%20high%20speed%2C%20stopping%20to%20scrape%20down%20the%20blender%20jar%20sides%20if%20necessary%2C%20until%20pistachios%20are%20mostly%20pureed%20with%20only%20some%20small%20chunks%20left.%20Add%20basil%20leaves%20and%20blend%20until%20finely%20chopped.%20Add%20olive%20oil%20and%20blend%20at%20the%20slowest%20speed%20until%20incorporated.%20Season%20with%20salt%20and%20pepper.",1
"Lightly%20crush%20or%20chop%20remaining%20pistachios.%20In%20a%20large%20salad%20bowl,%20combine%20drained%20broccoli%20florets,%20broccoli%20stems,%20crushed%20pistachios,%20radicchio,%20and%20a%20generous%20shaving%20of%20Parmesan%20cheese.%20Stir%20dressing%20well%20(or%20mix%20it%20briefly%20in%20the%20blender%20at%20slow%20speed%20to%20stir),%20then%20add%20just%20enough%20to%20lightly%20coat%20all%20the%20salad%20ingredients.%20Toss%20well%20and%20season%20with%20salt%20and%20pepper.%20If%20more%20dressing%20is%20needed,%20add%20more.%20Top%20with%20more%20fresh%20shavings%20of%20Parmesan%20and%20serve.",1
"Place%20the%20diced%20mangoes%20in%20a%20bowl%20and%20add%20half%20the%20lime%20juice%20and%20salt.%20Taste%20for%20balance%20and%20add%20more%20of%20both%20if%20necessary.%20Add%20the%20chile%2C%20then%20drain%20the%20onion%20and%20add%20it%20along%20with%20the%20cilantro%20leaves.%20Stir%20everything%20gently%20to%20combine%20and%20then%20leave%20in%20the%20fridge%20for%205%20minutes%20to%20chill%20and%20marinate.",1
"Combine%20the%20arugula%2C%20fennel%2C%20fennel%20fronds%2C%20and%20orange%20segments%20in%20a%20large%20bowl.%20In%20a%20small%20bowl%2C%20whisk%20mustard%2C%20honey%2C%20and%20vinegar.%20Whisking%20constantly%2C%20drizzle%20in%20olive%20oil.%20Season%20to%20taste%20with%20salt%20and%20pepper.%20Dress%20salad%20as%20desired%20%28not%20all%20the%20dressing%20needs%20to%20be%20used%29.%20Serve%20immediately.%20Extra%20dressing%20can%20be%20stored%20in%20an%20airtight%20container%20in%20the%20refrigerator%20for%20up%20to%201%20month.",1
"Serve%20in%20individual%20large%20glasses%20or%20bowls.",1
"Combine%20hamachi,%20onion,%20scallion,%20cucumber,%20avocado,%20chili,%20lemon%20zest,%20sesame%20seeds,%20soy%20sauce,%20and%20olive%20oil%20in%20a%20medium%20bowl.%20Season%20with%20a%20small%20pinch%20of%20kosher%20salt%20and%20gently%20fold%20to%20combine.%20Taste%20and%20adjust%20with%20more%20soy%20sauce,%20olive%20oil,%20or%20salt%20as%20desired.%20Let%20stand%205%20minutes%20at%20room%20temperature,%20then%20serve%20on%20its%20own%20or%20on%20top%20of%20steamed%20rice.",1
"Combine%20in%20a%20large%20bowl.%20Toss%20until%20evenly%20coated.%20Allow%20to%20rest%20at%20room%20temperature%20until%20kale%20is%20lightly%20wilted%2C%20about%201%20hour.",1
"Meanwhile,%20place%20onions%20in%20a%20medium%20bowl%20and%20cover%20with%20cold%20water.%20Allow%20to%20rest%20for%2015%20minutes.%20Rinse%20in%20several%20changes%20of%20water%20then%20carefully%20dry%20with%20a%20salad%20spinner%20lined%20with%20paper%20towels.%20Combine%20onions%20with%20sumac%20and%20sesame%20seeds.%20Season%20to%20taste%20with%20salt.",1
"Combine%20lemon%20juice,%20garlic,%20and%20mustard%20in%20a%20small%20bowl.%20Once%20kale%20is%20wilted,%20toss%20kale,%20lemon%20juice%20mixture,%20and%20chickpeas%20in%20a%20large%20bowl.%20Season%20to%20taste%20with%20salt%20and%20pepper.%20Serve%20salad%20topped%20with%20sumac%20onions.",1
"In%20a%20small%20bowl%2C%20whisk%20together%20blood%20orange%20juice%2C%20vinegar%2C%20shallot%2C%20and%20honey.%20Whisking%20constantly%2C%20slowly%20drizzle%20in%20olive%20oil%2C%20then%20season%20with%20salt%20and%20pepper%20to%20taste.",1
"Put%20spinach,%20pistachios,%20and%20oranges%20in%20a%20large%20bowl.%20Add%20vinaigrette.%20Season%20with%20salt%20and%20pepper%20and%20toss%20until%20salad%20is%20evenly%20coated.%20Serve%20immediately",1
"Drain%20chickpeas%20and%20place%20in%20a%20large%20pot%20with%20bay%20leaf,%20carrot,%20onion,%20and%20the%20segmented%20celery%20stalk.%20Cover%20with%20cold%20water%20by%202%20inches,%20season%20with%20salt,%20bring%20to%20a%20boil,%20reduce%20to%20a%20simmer,%20and%20cook%20until%20the%20chickpeas%20are%20tender%20but%20still%20hold%20their%20shape,%20about%201%20hour.%20Discard%20bay%20leaf,%20carrot,%20onion,%20and%20celery.%20Drain%20and%20rinse%20under%20cold%20running%20water%20until%20chilled.%20Let%20drain%20in%20a%20colander%20set%20in%20the%20sink%20while%20you%20prepare%20the%20rest%20of%20the%20salad.",1
"Combine%20cumin%20and%20vinegar%20in%20a%20large%20bowl.%20Whisking%20constantly,%20slowly%20drizzle%20in%20olive%20oil.%20Add%20shallot,%20sliced%20celery,%20parsley%20leaves,%20and%20drained%20chickpeas.%20Toss%20to%20coat%20with%20dressing%20and%20season%20to%20taste%20with%20salt%20and%20pepper.%20Serve%20immediately,%20or%20for%20better%20results,%20store%20overnight%20in%20a%20covered%20container%20in%20the%20refrigerator.%20Salad%20will%20keep%20for%20up%20to%20three%20days.",1
"Combine%20in%20a%20large%20bowl%20and%20massage%20to%20soften%20slightly.%20Taste%20and%20season%20with%20more%20salt%20or%20lime%20juice%20to%20taste.%20Serve%20immediately.",1
"In%20a%20pot%20of%20salted%20boiling%20water,%20cook%20pasta%20until%20very%20tender%20throughout,%202%20to%203%20minutes%20longer%20than%20al%20dente%20stage%20according%20to%20package.%20Drain%20in%20a%20colander,%20then%20chill%20under%20cold%20running%20water.%20Let%20drain%20well,%20then%20drizzle%20lightly%20with%20olive%20oil%20and%20toss%20to%20coat.%20Set%20aside.",1
"Meanwhile,%20in%20a%20medium%20skillet,%20heat%203%20tablespoons%20olive%20oil%20with%20garlic%20over%20medium%20heat%20until%20garlic%20begins%20to%20sizzle%20lightly.%20Increase%20heat%20to%20high%20and%20add%20tomatoes.%20Cook,%20tossing%20frequently,%20until%20tomato%20skins%20split,%20burst,%20and%20release%20some%20juices,%20about%205%20minutes;%20you%20can%20gently%20press%20on%20some%20of%20the%20tomatoes%20with%20a%20wooden%20spoon%20to%20help%20them%20along,%20but%20avoid%20mashing%20them.%20Season%20with%20salt%20and%20pepper.",1
"In%20a%20large%20bowl,%20toss%20pasta%20with%20tomatoes,%20garlic,%20and%20their%20sauce,%20along%20with%20the%20remaining%203%20tablespoons%20olive%20oil%20and%20basil.%20Season%20with%20salt%20and%20pepper.%20Once%20cooled,%20add%20mozzarella,%20if%20using,%20and%20toss%20to%20combine.%20Serve%20at%20room%20temperature,%20adding%20additional%20olive%20oil%20as%20necessary%20to%20refresh%20noodles.%20Pasta%20salad%20can%20be%20made%20up%20to%201%20day%20in%20advance%20without%20basil%20and%20kept%20refrigerated;%20return%20to%20room%20temperature,%20toss%20in%20basil,%20and%20refresh%20with%20more%20olive%20oil%20before%20serving.",1
"Wash%20and%20peel%20carrots%2C%20taking%20care%20to%20scrub%20out%20any%20dirt%20lodged%20between%20the%20carrot%20tops%20and%20the%20crowns%20of%20the%20carrots.%20Trim%20carrot%20tops%2C%20leaving%20only%201%20inch%20attached%20on%20each.%20Using%20a%20vegetable%20peeler%2C%20peel%20carrots%20lengthwise%20to%20create%20long%20strips.%20Cover%20strips%20with%20a%20damp%20kitchen%20towel%20and%20set%20aside.%20Once%20most%20of%20each%20carrot%20has%20been%20peeled%20and%20only%20a%20slender%20core%20remains%2C%20split%20remaining%20carrot%20in%20half%20lengthwise.%20Repeat%20with%20the%20rest%20of%20the%20carrot%20cores%20and%20set%20aside%20in%20a%20shallow%20dish%2C%20along%20with%20dill.",1
"Combine%20in%20a%20small%20pot.%20Bring%20to%20a%20boil%20and%20pour%20over%20carrot%20pieces.%20Set%20aside%20to%20pickle%20at%20least%201%20hour%20at%20room%20temperature%20and%20up%20to%20overnight%20in%20the%20fridge.",1
"Hull%20and%20quarter%20strawberries%2C%20then%20slice%20quarters%20crosswise%20into%20very%20thin%20pieces.%20In%20a%20mixing%20bowl%2C%20combine%20strawberries%20with%20sugar%20and%20cointreau%20and%20let%20stand%20in%20refrigerator%20for%20at%20least%202%20hours%20and%20up%20to%202%20days.",1
"Just%20before%20serving%20the%20salad%2C%20melt%20ghee%20or%20butter%20in%20a%20small%20saute%20pan%20over%20medium%20heat.%20Add%20cinnamon%2C%20bay%20leaf%2C%20and%20star%20anise%20and%20toast%20until%20fragrant%2C%20about%205%20minutes.%20Remove%20spices%20and%20add%20currants%20to%20the%20hot%20fat.%20Transfer%20hot%20fat%20and%20currants%20to%20a%20large%20bowl.%20Stir%20in%20yogurt%20and%202%20tablespoons%20pickling%20liquid%20and%20season%20with%20salt%20and%20pepper%20to%20taste.",1
"Drain%20pickled%20carrots%20and%20fold%20into%20the%20salad%20along%20with%20the%20dill.%20Toss%20the%20strips%20and%20split%20pieces%20gently%20to%20combine.%20Serve%20right%20away.",1
"Combine%20in%20a%20medium%20bowl",1
"Combine%20in%20a%20small%20bowl%20and%20stir%20until%20no%20lumps%20are%20left.",1
"Add%20yogurt%20mixture%20into%20carrot%20mixture.%20Stir%20thoroughly%20to%20combine.%20Let%20sit%20a%20few%20hours%20in%20refrigerator%20so%20flavors%20can%20meld%2C%20though%20you%20can%20serve%20immediately%20if%20desired.%20Serve.",1
"In%20a%20large%20bowl,%20whisk%20together%20lemon%20juice%20and%20mustard.%20Slowly%20drizzle%20in%20three%20tablespoons%20olive%20oil,%20whisking%20constantly.%20Season%20with%20salt%20and%20pepper.%20Add%20scallions,%20bell%20peppers,%20and%20radishes,%20and%20set%20aside.%20In%20a%20separate%20bowl,%20toss%20the%20green%20beans%20with%20the%20remaining%20tablespoon%20olive%20oil%20and%20season%20with%20salt%20and%20pepper.",1
"Light%20one%20chimney%20full%20of%20charcoal.%20When%20all%20the%20charcoal%20is%20lit%20and%20covered%20with%20gray%20ash%2C%20pour%20out%20and%20arrange%20the%20coals%20over%20half%20the%20charcoal%20grate.%20Set%20cooking%20grate%20in%20place%2C%20cover%20grill%20and%20allow%20to%20preheat%20for%205%20minutes",1
"Hull%20remaining%20strawberries%20and%20puree%20at%20high%20speed%20in%20a%20blender%20until%20very%20smooth%2C%20about%2030%20seconds.%20Strain%20through%20a%20fine%20mesh%20strainer%20to%20filter%20out%20all%20seeds%20and%20fibers%2C%20then%20measure%20and%20reserve%201%201/2%20cups%20puree.",1
"Add%20the%20green%20beans%20to%20the%20grill%20directly%20over%20the%20coals%2C%20placing%20them%20perpendicular%20to%20the%20grill%20grates%20or%20using%20a%20thin-grated%20vegetable%20basket%20if%20you%20have%20one%20to%20prevent%20them%20from%20falling%20into%20the%20grates.%20Cook%2C%20turning%20occasionally%2C%20until%20blistered%2C%20charred%2C%20and%20tender-crisp%2C%20about%203%20minutes.",1
"To%20make%20tonic%20water,%20combine%20the%20syrup%20with%20carbonated%20water,%20mixing%20one%20part%20syrup%20to%20four%20parts%20water.%20Do%20not%20combine%20them%20in%20a%20large%20batch%20unless%20you%20intend%20to%20use%20all%20the%20tonic%20water%20at%20once.%20Instead,%20combine%20syrup%20and%20fresh%20carbonated%20water%20for%20each%20individual%20use.",1
"Transfer%20beans%20to%20the%20bowl%20with%20the%20dressing/scallion/radish/pepper%20mixture.%20Add%20parsley%20and%20toss%20to%20combine.%20Season%20the%20salad%20with%20salt%20and%20pepper.%20Serve%20immediately%20or%20at%20room%20temperature.",1
"Place%20onions%20in%20a%20small%20bowl%20and%20cover%20with%20cold%20water.%20Set%20aside.%20Combine%20tomatoes%20and%20peppers%20in%20a%20colander%20set%20over%20a%20bowl%20and%20season%20with%201/2%20teaspoon%20kosher%20salt%20and%20a%20few%20grinds%20black%20pepper.%20Allow%20to%20rest%20at%20room%20temperature%20for%2020%20minutes.%20You%20should%20end%20up%20with%20about%202%20tablespoons%20juice%20in%20the%20bowl.%20If%20excess%20juice%20is%20collected,%20discard%20all%20but%202%20tablespoons.",1
"Add%20mustard%20and%20vinegar%20to%20vegetable%20juices.%20Slowly%20whisk%20in%20olive%20oil.%20Add%20tomatoes,%20peppers,%20cheese,%20drained%20onions,%20and%20basil%20to%20bowl%20and%20toss%20to%20combine.%20Season%20to%20taste%20with%20salt%20and%20pepper%20and%20serve.",1
"Preheat%20the%20oven%20to%20400%20F.%20Line%20a%20baking%20sheet%20with%20aluminum%20foil.%20Remove%20the%20leafy%20stems%20and%20roots%20of%20the%20beets%20and%20peel%20each%20one%20with%20a%20vegetable%20peeler.%20Cut%20the%20beets%20in%201%201/2-inch%20chunks.",1
"Place%20the%20cut%20beets%20on%20the%20prepared%20baking%20sheet%20and%20toss%20with%20the%20olive%20oil%20and%20salt.%20Roast%20for%20until%20the%20beets%20are%20tender%20when%20pierced%20with%20a%20thin-bladed%20knife,%2035%20to%2040%20minutes,%20tossing%20once%20with%20a%20spatula%20midway%20through.",1
"Meanwhile%2C%20combine%20the%20vinegar%20and%20maple%20syrup%20in%20a%20small%20skillet.%20Cook%20over%20medium%20heat%20until%20the%20liquid%20is%20reduced%20by%20about%20half.",1
"Strain%20mixture%20through%20two%20layers%20of%20cheesecloth%20placed%20in%20a%20fine-mesh%20sieve.%20Strain%20again%20if%20there%20are%20still%20particles%20to%20be%20removed.%20Place%20the%20tonic%20syrup%20in%20a%20sealable%20glass%20container%20and%20refrigerate%20for%20at%20least%20two%20hours%20before%20use.",1
"Toss%20the%20glaze%20with%20the%20roasted%20beets%20and%20chill%20until%20ready%20to%20serve.",1
"With%20a%20paring%20knife%2C%20remove%20the%20core%20from%20two%20of%20the%20quarters%20and%20slice%20them%20as%20thinly%20as%20possible.%20Place%20the%20slices%20in%20a%20bowl%2C%20squeeze%20lemon%20juice%20over%20them%2C%20and%20toss%20to%20coat%20to%20prevent%20discoloration.%20Reserve%20the%20remaining%20apple%20half%20for%20another%20use.",1
"In%20a%20small%20bowl,%20combine%20the%20vinegar%20and%20honey.%20Whisking%20constantly,%20slowly%20drizzle%20in%20the%20olive%20oil.%20Season%20dressing%20to%20taste%20with%20salt%20and%20pepper.",1
"When%20ready%20to%20serve,%20toss%20the%20arugula%20and%20the%20apples%20with%20just%20enough%20dressing%20to%20coat%20the%20leaves.%20Divide%20the%20salad%20among%20four%20plates.%20Sprinkle%20each%20salad%20with%20pomegranate%20seeds,%20sliced%20almonds%20and%20crumbled%20goat%20cheese.",1
"Toss%20all%20ingredients%20together%20in%20a%20large%20bowl.%20Cover%20and%20refrigerate%20for%20at%20least%2015%20minutes%20to%20allow%20flavors%20to%20blend.%20Season%20to%20taste%20with%20salt,%20pepper%20and%20honey.%20Serve%20cold.",1
"In%20a%20small%20saucepan,%20combine%20vinegar,%20water%20and%20salt%20and%20bring%20to%20a%20boil.%20Place%20garlic,%20bay%20leaf,%20peppercorns%20and%20red%20chili%20flakes%20in%20the%20bottom%20of%20a%20jar%20that%20can%20hold%20at%20least%201%201/2%20pints.%20Pack%20trimmed%20artichoke%20hearts%20into%20the%20jar%20where%20you%27ve%20placed%20the%20spices.%20Pour%20hot%20pickling%20liquid%20over%20the%20artichoke%20hearts%20and%20tap%20gently%20to%20dislodge%20any%20air%20bubbles.",1
"Pour%20olive%20oil%20into%20jar%20until%20the%20artichoke%20hearts%20are%20covered.%20Place%20a%20lid%20on%20the%20jar%20and%20shake%20to%20help%20distribute%20oil.%20Let%20jar%20sit%20on%20counter%20until%20cool.%20Once%20cool,%20refrigerate.",1
"Let%20artichokes%20marinate%20for%20at%20least%2024%20hours%20before%20eating.%20Marinated%20artichokes%20will%20keep%20for%20at%20least%20one%20week%20in%20the%20refrigerator.",1
"Heat%20olive%20oil%20in%20a%20medium%20sauce%20pan%20over%20medium-low%20heat.%20Add%20onions%20and%20cook%2C%20stirring%20frequently%2C%20until%20soft%20and%20translucent%2C%20about%205%20minutes.",1
"Add%20quinoa%20to%20onions%20and%20continue%20cooking%2C%20stirring%20constantly%2C%20for%203-4%20minutes.%20Add%20vegetable%20broth%20and%20stir%20in%20salt.%20Turn%20heat%20up%20to%20high%20and%20bring%20to%20a%20boil.%20Cover%20pan%20tightly%20with%20lid%2C%20turn%20heat%20down%20to%20low%20and%20simmer%20for%2017-20%20minutes%2C%20until%20liquid%20is%20absorbed%20and%20quinoa%20is%20cooked.%20Transfer%20cooked%20quinoa%20to%20mixing%20bowl%20and%20chill%20in%20refrigerator.",1
"When%20quinoa%20is%20cool%2C%20add%20all%20remaining%20ingredients.%20Toss%20together%20and%20adjust%20seasoning%20as%20necessary.%20Serve.",1
"Reduce%20heat%20to%20medium-low%20and%20cook%20for%2045%20minutes.%20Remove%20from%20heat%20and%20let%20mixture%20steep%20for%2020%20minutes.",1
"In%20a%20medium%20mixing%20bowl%2C%20toss%20half%20the%20shredded%20Brussels%20sprouts%20with%20the%20salt.%20Knead%20and%20squeeze%20salted%20sprouts%2C%20softening%20them%20and%20releasing%20their%20liquid%2C%20about%202%20minutes.%20Zest%20tangerine%20and%20reserve%20removed%20zest%3B%20then%2C%20juice%20the%20tangerine%20and%20add%20the%20juice%20to%20the%20salted%20sprouts.%20Toss%20to%20coat%2C%20cover%2C%20then%20transfer%20to%20the%20refrigerator%20for%20at%20least%2015%20minutes%20and%20up%20to%204%20hours.",1
"In%20a%20small%20bowl,%20combine%20shallot,%20Dijon,%20vinegar,%20and%20the%20finely%20grated%20zest%20of%20reserved%20tangerine%20peel.%20Whisk%20in%20olive%20oil,%20season%20with%20salt%20and%20pepper,%20then%20set%20aside.",1
