content,i_id,source
"2/3 tbsp sesame oil, toasted",776,raasipe_db
"1 1/4 tbsp sesame oil, toasted",776,raasipe_db
"1 2/3 tbsp sesame oil, toasted",776,raasipe_db
"12 1/4 tbsp sesame oil, toasted",776,raasipe_db
"12 1/8 tbsp sesame oil, toasted",776,raasipe_db
1  tbsp lime juice,42,raasipe_db
1 1/8 tbsp lime juice,42,raasipe_db
3 1/2 tbsp lime juice,42,raasipe_db
3  tbsp lime juice,42,raasipe_db
"tbsp sambal oelek, fresh ground",856,raasipe_db
"1/8 tbsp sambal oelek, fresh ground",856,raasipe_db
"1/4 tbsp sambal oelek, fresh ground",856,raasipe_db
"1/2 tbsp sambal oelek, fresh ground",856,raasipe_db
"3/4 tbsp sambal oelek, fresh ground",856,raasipe_db
"1/3 tbsp sambal oelek, fresh ground",856,raasipe_db
"2/3 tbsp sambal oelek, fresh ground",856,raasipe_db
"12 1/8 tbsp sambal oelek, fresh ground",856,raasipe_db
"12 2/3 tbsp sambal oelek, fresh ground",856,raasipe_db
"4 1/2 tbsp sambal oelek, fresh ground",856,raasipe_db
"4 1/8 tbsp sambal oelek, fresh ground",856,raasipe_db
3 1/8 tbsp soy sauce,96,raasipe_db
3  tbsp soy sauce,96,raasipe_db
2 1/4 tbsp soy sauce,96,raasipe_db
2 1/8 tbsp soy sauce,96,raasipe_db
cup peanut butter,911,raasipe_db
1/8 cup peanut butter,911,raasipe_db
1/4 cup peanut butter,911,raasipe_db
1/2 cup peanut butter,911,raasipe_db
3/4 cup peanut butter,911,raasipe_db
1/3 cup peanut butter,911,raasipe_db
2/3 cup peanut butter,911,raasipe_db
6 1/2 cup peanut butter,911,raasipe_db
6  cup peanut butter,911,raasipe_db
2 1/2 cup peanut butter,911,raasipe_db
2  cup peanut butter,911,raasipe_db
"jalapenos, stemmed, seeded, and thinly sliced",226,raasipe_db
"1/8 jalapenos, stemmed, seeded, and thinly sliced",226,raasipe_db
"1/4 jalapenos, stemmed, seeded, and thinly sliced",226,raasipe_db
"1/2 jalapenos, stemmed, seeded, and thinly sliced",226,raasipe_db
"3/4 jalapenos, stemmed, seeded, and thinly sliced",226,raasipe_db
"1/3 jalapenos, stemmed, seeded, and thinly sliced",226,raasipe_db
"2/3 jalapenos, stemmed, seeded, and thinly sliced",226,raasipe_db
"4 1/8 jalapenos, stemmed, seeded, and thinly sliced",226,raasipe_db
"4 3/4 jalapenos, stemmed, seeded, and thinly sliced",226,raasipe_db
"6  jalapenos, stemmed, seeded, and thinly sliced",226,raasipe_db
"6 3/4 jalapenos, stemmed, seeded, and thinly sliced",226,raasipe_db
"cup peanut, roasted and crushed",929,raasipe_db
"1/8 cup peanut, roasted and crushed",929,raasipe_db
"1/4 cup peanut, roasted and crushed",929,raasipe_db
"1/2 cup peanut, roasted and crushed",929,raasipe_db
"3/4 cup peanut, roasted and crushed",929,raasipe_db
"1/3 cup peanut, roasted and crushed",929,raasipe_db
"2/3 cup peanut, roasted and crushed",929,raasipe_db
"3 2/3 cup peanut, roasted and crushed",929,raasipe_db
"3 1/3 cup peanut, roasted and crushed",929,raasipe_db
"12 3/4 cup peanut, roasted and crushed",929,raasipe_db
"12 1/4 cup peanut, roasted and crushed",929,raasipe_db
"1 1/2 cup fresh cilantro, leaves only",87,raasipe_db
"tsp garlic, minced",32,raasipe_db
"1/8 tsp garlic, minced",32,raasipe_db
"1/4 tsp garlic, minced",32,raasipe_db
"1/2 tsp garlic, minced",32,raasipe_db
"3/4 tsp garlic, minced",32,raasipe_db
"1/3 tsp garlic, minced",32,raasipe_db
"2/3 tsp garlic, minced",32,raasipe_db
"1 3/4 tsp garlic, minced",32,raasipe_db
"1  tsp garlic, minced",32,raasipe_db
"tsp garlic, minced",32,raasipe_db
4 1/2 tsp paprika,425,raasipe_db
4 3/4 tsp paprika,425,raasipe_db
6  tsp paprika,425,raasipe_db
6 1/8 tsp paprika,425,raasipe_db
3 1/2 tsp worcestershire sauce,75,raasipe_db
1 1/3 tsp worcestershire sauce,75,raasipe_db
1 1/2 tsp worcestershire sauce,75,raasipe_db
2 3/4 cup red wine vinegar,280,raasipe_db
2 1/3 cup red wine vinegar,280,raasipe_db
1 2/3 cup mayonnaise,158,raasipe_db
"cup onion, finely chopped",48,raasipe_db
"1/8 cup onion, finely chopped",48,raasipe_db
"1/4 cup onion, finely chopped",48,raasipe_db
"1/2 cup onion, finely chopped",48,raasipe_db
"3/4 cup onion, finely chopped",48,raasipe_db
"1/3 cup onion, finely chopped",48,raasipe_db
"2/3 cup onion, finely chopped",48,raasipe_db
"2  cup onion, finely chopped",48,raasipe_db
"2 2/3 cup onion, finely chopped",48,raasipe_db
"12 1/3 cup onion, finely chopped",48,raasipe_db
"12  cup onion, finely chopped",48,raasipe_db
3 1/2 cup ketchup,37,raasipe_db
3 1/3 cup ketchup,37,raasipe_db
2 3/4 cup ketchup,37,raasipe_db
2 1/4 cup ketchup,37,raasipe_db
3 1/3 cup vegetable oil,11,raasipe_db
3  cup vegetable oil,11,raasipe_db
4 1/4 cup vegetable oil,11,raasipe_db
4  cup vegetable oil,11,raasipe_db
"medium persian cucumbers, split and sliced",538,raasipe_db
"1/8 medium persian cucumbers, split and sliced",538,raasipe_db
"1/4 medium persian cucumbers, split and sliced",538,raasipe_db
"1/2 medium persian cucumbers, split and sliced",538,raasipe_db
"3/4 medium persian cucumbers, split and sliced",538,raasipe_db
"1/3 medium persian cucumbers, split and sliced",538,raasipe_db
"2/3 medium persian cucumbers, split and sliced",538,raasipe_db
"6 2/3 medium persian cucumbers, split and sliced",538,raasipe_db
"6  medium persian cucumbers, split and sliced",538,raasipe_db
"small red onion, thinly sliced",167,raasipe_db
"1/8 small red onion, thinly sliced",167,raasipe_db
"1/4 small red onion, thinly sliced",167,raasipe_db
"1/2 small red onion, thinly sliced",167,raasipe_db
"3/4 small red onion, thinly sliced",167,raasipe_db
"1/3 small red onion, thinly sliced",167,raasipe_db
"2/3 small red onion, thinly sliced",167,raasipe_db
"4 1/3 small red onion, thinly sliced",167,raasipe_db
"4 1/2 small red onion, thinly sliced",167,raasipe_db
"2  small red onion, thinly sliced",167,raasipe_db
"2 1/2 small red onion, thinly sliced",167,raasipe_db
2 1/4 oz broccoli,907,raasipe_db
2 1/3 oz broccoli,907,raasipe_db
"oz peas, sliced",473,raasipe_db
"1/8 oz peas, sliced",473,raasipe_db
"1/4 oz peas, sliced",473,raasipe_db
"1/2 oz peas, sliced",473,raasipe_db
"3/4 oz peas, sliced",473,raasipe_db
"1/3 oz peas, sliced",473,raasipe_db
"2/3 oz peas, sliced",473,raasipe_db
"12 3/4 oz peas, sliced",473,raasipe_db
"12 1/3 oz peas, sliced",473,raasipe_db
"1 1/4 oz peas, sliced",473,raasipe_db
"1 3/4 oz peas, sliced",473,raasipe_db
6 1/2 oz asparagus,582,raasipe_db
6 2/3 oz english peas,455,raasipe_db
6 1/2 oz english peas,455,raasipe_db
4 3/4 oz english peas,455,raasipe_db
4  oz english peas,455,raasipe_db
oz fava beans,921,raasipe_db
2 1/3 oz fava beans,921,raasipe_db
2 3/4 oz fava beans,921,raasipe_db
"oz mozzarella, fresh",607,raasipe_db
"1/8 oz mozzarella, fresh",607,raasipe_db
"1/4 oz mozzarella, fresh",607,raasipe_db
"1/2 oz mozzarella, fresh",607,raasipe_db
"3/4 oz mozzarella, fresh",607,raasipe_db
"1/3 oz mozzarella, fresh",607,raasipe_db
"2/3 oz mozzarella, fresh",607,raasipe_db
"6  oz mozzarella, fresh",607,raasipe_db
"6 1/4 oz mozzarella, fresh",607,raasipe_db
"3  oz mozzarella, fresh",607,raasipe_db
"3 1/3 oz mozzarella, fresh",607,raasipe_db
"oz pine nuts, toasted",924,raasipe_db
"1/8 oz pine nuts, toasted",924,raasipe_db
"1/4 oz pine nuts, toasted",924,raasipe_db
"1/2 oz pine nuts, toasted",924,raasipe_db
"3/4 oz pine nuts, toasted",924,raasipe_db
"1/3 oz pine nuts, toasted",924,raasipe_db
"2/3 oz pine nuts, toasted",924,raasipe_db
"12 1/3 oz pine nuts, toasted",924,raasipe_db
"12  oz pine nuts, toasted",924,raasipe_db
"6 1/2 oz pine nuts, toasted",924,raasipe_db
"6 1/8 oz pine nuts, toasted",924,raasipe_db
4 3/4 oz arugula,412,raasipe_db
4 2/3 oz arugula,412,raasipe_db
1 2/3 oz arugula,412,raasipe_db
1  oz arugula,412,raasipe_db
4 3/4 tsp dijon mustard,257,raasipe_db
"tbsp lemon juice, finely grated",39,raasipe_db
"1/8 tbsp lemon juice, finely grated",39,raasipe_db
"1/4 tbsp lemon juice, finely grated",39,raasipe_db
"1/2 tbsp lemon juice, finely grated",39,raasipe_db
"3/4 tbsp lemon juice, finely grated",39,raasipe_db
"1/3 tbsp lemon juice, finely grated",39,raasipe_db
"2/3 tbsp lemon juice, finely grated",39,raasipe_db
"3 1/3 tbsp lemon juice, finely grated",39,raasipe_db
"3 1/8 tbsp lemon juice, finely grated",39,raasipe_db
oz greek yogurt,332,raasipe_db
1/8 oz greek yogurt,332,raasipe_db
1/4 oz greek yogurt,332,raasipe_db
1/2 oz greek yogurt,332,raasipe_db
3/4 oz greek yogurt,332,raasipe_db
1/3 oz greek yogurt,332,raasipe_db
2/3 oz greek yogurt,332,raasipe_db
3 1/3 oz greek yogurt,332,raasipe_db
3 1/2 oz greek yogurt,332,raasipe_db
2 3/4 oz greek yogurt,332,raasipe_db
2  oz greek yogurt,332,raasipe_db
3 1/2 cup buttermilk,170,raasipe_db
3  cup buttermilk,170,raasipe_db
1 3/4 cup sour cream,225,raasipe_db
1 1/4 cup sour cream,225,raasipe_db
4 2/3 cup mayonnaise,158,raasipe_db
oz blue cheese,931,raasipe_db
1/8 oz blue cheese,931,raasipe_db
1/4 oz blue cheese,931,raasipe_db
1/2 oz blue cheese,931,raasipe_db
3/4 oz blue cheese,931,raasipe_db
1/3 oz blue cheese,931,raasipe_db
2/3 oz blue cheese,931,raasipe_db
6 1/8 oz blue cheese,931,raasipe_db
6 2/3 oz blue cheese,931,raasipe_db
12 3/4 oz blue cheese,931,raasipe_db
12 1/2 oz blue cheese,931,raasipe_db
1  cup water,71,raasipe_db
2 2/3 lbs watermelons,584,raasipe_db
2 1/2 lbs watermelons,584,raasipe_db
2 1/8 tsp red pepper flakes,201,raasipe_db
12 3/4 tsp red pepper flakes,201,raasipe_db
oz ginger,306,raasipe_db
1/8 oz ginger,306,raasipe_db
1/4 oz ginger,306,raasipe_db
1/2 oz ginger,306,raasipe_db
3/4 oz ginger,306,raasipe_db
1/3 oz ginger,306,raasipe_db
2/3 oz ginger,306,raasipe_db
1 3/4 oz ginger,306,raasipe_db
1 1/2 oz ginger,306,raasipe_db
6 1/8 oz ginger,306,raasipe_db
6 2/3 oz ginger,306,raasipe_db
6 1/2 cup apple cider vinegar,6,raasipe_db
3 1/4 cup apple cider vinegar,6,raasipe_db
3  cup apple cider vinegar,6,raasipe_db
star anise,266,raasipe_db
1/8 star anise,266,raasipe_db
1/4 star anise,266,raasipe_db
1/2 star anise,266,raasipe_db
3/4 star anise,266,raasipe_db
1/3 star anise,266,raasipe_db
2/3 star anise,266,raasipe_db
12 3/4 star anise,266,raasipe_db
12  star anise,266,raasipe_db
1 1/3 star anise,266,raasipe_db
1 1/4 star anise,266,raasipe_db
"tsp allspice, freshly ground",3,raasipe_db
"1/8 tsp allspice, freshly ground",3,raasipe_db
"1/4 tsp allspice, freshly ground",3,raasipe_db
"1/2 tsp allspice, freshly ground",3,raasipe_db
"3/4 tsp allspice, freshly ground",3,raasipe_db
"1/3 tsp allspice, freshly ground",3,raasipe_db
"2/3 tsp allspice, freshly ground",3,raasipe_db
"12 1/8 tsp allspice, freshly ground",3,raasipe_db
"12 1/2 tsp allspice, freshly ground",3,raasipe_db
"3  tbsp unsalted butter, melted",65,raasipe_db
"3 2/3 tbsp unsalted butter, melted",65,raasipe_db
"1  tbsp unsalted butter, melted",65,raasipe_db
"cup buttermilk, room temperature",170,raasipe_db
"4 3/4 cup buttermilk, room temperature",170,raasipe_db
"4 2/3 cup buttermilk, room temperature",170,raasipe_db
"1 2/3 tbsp unsalted butter, melted",65,raasipe_db
1 1/8 oz sugar,60,raasipe_db
"large egg, room temperature",29,raasipe_db
"1/8 large egg, room temperature",29,raasipe_db
"1/4 large egg, room temperature",29,raasipe_db
"1/2 large egg, room temperature",29,raasipe_db
"3/4 large egg, room temperature",29,raasipe_db
"1/3 large egg, room temperature",29,raasipe_db
"2/3 large egg, room temperature",29,raasipe_db
"2 1/4 large egg, room temperature",29,raasipe_db
"2 1/3 large egg, room temperature",29,raasipe_db
"3  large egg, room temperature",29,raasipe_db
"3 1/4 large egg, room temperature",29,raasipe_db
"large egg yolks, room temperature",28,raasipe_db
"1/8 large egg yolks, room temperature",28,raasipe_db
"1/4 large egg yolks, room temperature",28,raasipe_db
"1/2 large egg yolks, room temperature",28,raasipe_db
"3/4 large egg yolks, room temperature",28,raasipe_db
"1/3 large egg yolks, room temperature",28,raasipe_db
"2/3 large egg yolks, room temperature",28,raasipe_db
"6 1/4 large egg yolks, room temperature",28,raasipe_db
"6  large egg yolks, room temperature",28,raasipe_db
4 3/4 pinch kosher salt,38,raasipe_db
4 1/2 pinch kosher salt,38,raasipe_db
3 3/4 oz rapid rise yeast,202,raasipe_db
3 1/4 oz rapid rise yeast,202,raasipe_db
4 1/4 oz rapid rise yeast,202,raasipe_db
4 2/3 oz rapid rise yeast,202,raasipe_db
"tbsp cinnamon, ground",174,raasipe_db
"1/8 tbsp cinnamon, ground",174,raasipe_db
"1/4 tbsp cinnamon, ground",174,raasipe_db
"1/2 tbsp cinnamon, ground",174,raasipe_db
"3/4 tbsp cinnamon, ground",174,raasipe_db
"1/3 tbsp cinnamon, ground",174,raasipe_db
"2/3 tbsp cinnamon, ground",174,raasipe_db
"3 2/3 tbsp cinnamon, ground",174,raasipe_db
"3  tbsp cinnamon, ground",174,raasipe_db
"6 1/2 tbsp cinnamon, ground",174,raasipe_db
"6 1/3 tbsp cinnamon, ground",174,raasipe_db
12 1/3 oz light brown sugar,40,raasipe_db
12 2/3 oz light brown sugar,40,raasipe_db
4 1/8 oz light brown sugar,40,raasipe_db
4 1/2 oz light brown sugar,40,raasipe_db
"tsp unsalted butter, cold",65,raasipe_db
"1/8 tsp unsalted butter, cold",65,raasipe_db
"1/4 tsp unsalted butter, cold",65,raasipe_db
"1/2 tsp unsalted butter, cold",65,raasipe_db
"3/4 tsp unsalted butter, cold",65,raasipe_db
"1/3 tsp unsalted butter, cold",65,raasipe_db
"2/3 tsp unsalted butter, cold",65,raasipe_db
"tsp unsalted butter, cold",65,raasipe_db
"2 1/4 tsp unsalted butter, cold",65,raasipe_db
"2 3/4 tsp unsalted butter, cold",65,raasipe_db
oz confectioners sugar,841,raasipe_db
1/8 oz confectioners sugar,841,raasipe_db
1/4 oz confectioners sugar,841,raasipe_db
1/2 oz confectioners sugar,841,raasipe_db
3/4 oz confectioners sugar,841,raasipe_db
1/3 oz confectioners sugar,841,raasipe_db
2/3 oz confectioners sugar,841,raasipe_db
oz confectioners sugar,841,raasipe_db
6 1/2 oz confectioners sugar,841,raasipe_db
6 1/4 oz confectioners sugar,841,raasipe_db
"oz cream cheese, softened",451,raasipe_db
"1/8 oz cream cheese, softened",451,raasipe_db
"1/4 oz cream cheese, softened",451,raasipe_db
"1/2 oz cream cheese, softened",451,raasipe_db
"3/4 oz cream cheese, softened",451,raasipe_db
"1/3 oz cream cheese, softened",451,raasipe_db
"2/3 oz cream cheese, softened",451,raasipe_db
"1 1/3 oz cream cheese, softened",451,raasipe_db
"1 1/8 oz cream cheese, softened",451,raasipe_db
"12 1/2 oz cream cheese, softened",451,raasipe_db
"12 2/3 oz cream cheese, softened",451,raasipe_db
cup dry sherry,811,raasipe_db
1/8 cup dry sherry,811,raasipe_db
1/4 cup dry sherry,811,raasipe_db
1/2 cup dry sherry,811,raasipe_db
3/4 cup dry sherry,811,raasipe_db
1/3 cup dry sherry,811,raasipe_db
2/3 cup dry sherry,811,raasipe_db
6  cup dry sherry,811,raasipe_db
6 1/4 cup dry sherry,811,raasipe_db
2 1/8 cup dry sherry,811,raasipe_db
2 2/3 cup dry sherry,811,raasipe_db
"medium shallots, thinly sliced",215,raasipe_db
"1/8 medium shallots, thinly sliced",215,raasipe_db
"1/4 medium shallots, thinly sliced",215,raasipe_db
"1/2 medium shallots, thinly sliced",215,raasipe_db
"3/4 medium shallots, thinly sliced",215,raasipe_db
"1/3 medium shallots, thinly sliced",215,raasipe_db
"2/3 medium shallots, thinly sliced",215,raasipe_db
"2 1/8 medium shallots, thinly sliced",215,raasipe_db
"2 1/2 medium shallots, thinly sliced",215,raasipe_db
"6  medium shallots, thinly sliced",215,raasipe_db
"6 1/3 medium shallots, thinly sliced",215,raasipe_db
"lb mushroom, thinly sliced",480,raasipe_db
"1/8 lb mushroom, thinly sliced",480,raasipe_db
"1/4 lb mushroom, thinly sliced",480,raasipe_db
"1/2 lb mushroom, thinly sliced",480,raasipe_db
"3/4 lb mushroom, thinly sliced",480,raasipe_db
"1/3 lb mushroom, thinly sliced",480,raasipe_db
"2/3 lb mushroom, thinly sliced",480,raasipe_db
"6 1/4 lb mushroom, thinly sliced",480,raasipe_db
"6 1/3 lb mushroom, thinly sliced",480,raasipe_db
1 1/2 tsp honey,196,raasipe_db
1 1/8 tsp honey,196,raasipe_db
6 1/2 tsp honey,196,raasipe_db
6 1/8 tsp honey,196,raasipe_db
1  tsp dijon mustard,257,raasipe_db
2 2/3 tbsp sherry vinegar,213,raasipe_db
2 1/4 tbsp sherry vinegar,213,raasipe_db
"oz goat cheese, fresh",187,raasipe_db
"1/8 oz goat cheese, fresh",187,raasipe_db
"1/4 oz goat cheese, fresh",187,raasipe_db
"1/2 oz goat cheese, fresh",187,raasipe_db
"3/4 oz goat cheese, fresh",187,raasipe_db
"1/3 oz goat cheese, fresh",187,raasipe_db
"2/3 oz goat cheese, fresh",187,raasipe_db
"1 1/3 oz goat cheese, fresh",187,raasipe_db
"1  oz goat cheese, fresh",187,raasipe_db
"2 1/3 oz goat cheese, fresh",187,raasipe_db
"2 3/4 oz goat cheese, fresh",187,raasipe_db
cups kale,599,raasipe_db
1/8 cups kale,599,raasipe_db
1/4 cups kale,599,raasipe_db
1/2 cups kale,599,raasipe_db
3/4 cups kale,599,raasipe_db
1/3 cups kale,599,raasipe_db
2/3 cups kale,599,raasipe_db
1 1/2 cups kale,599,raasipe_db
1 1/3 cups kale,599,raasipe_db
"in ginger, thinly sliced",306,raasipe_db
"1/8 in ginger, thinly sliced",306,raasipe_db
"1/4 in ginger, thinly sliced",306,raasipe_db
"1/2 in ginger, thinly sliced",306,raasipe_db
"3/4 in ginger, thinly sliced",306,raasipe_db
"1/3 in ginger, thinly sliced",306,raasipe_db
"2/3 in ginger, thinly sliced",306,raasipe_db
"1 1/2 in ginger, thinly sliced",306,raasipe_db
"1 2/3 in ginger, thinly sliced",306,raasipe_db
"12 3/4 in ginger, thinly sliced",306,raasipe_db
"12 1/2 in ginger, thinly sliced",306,raasipe_db
"6  scallions, roughly chopped",224,raasipe_db
"6 2/3 scallions, roughly chopped",224,raasipe_db
"2  scallions, roughly chopped",224,raasipe_db
"2 1/8 cloves garlic, smashed",32,raasipe_db
"2 1/4 cloves garlic, smashed",32,raasipe_db
"6 3/4 cloves garlic, smashed",32,raasipe_db
"6 1/2 cloves garlic, smashed",32,raasipe_db
"lbs chicken breasts, split",312,raasipe_db
"1/8 lbs chicken breasts, split",312,raasipe_db
"1/4 lbs chicken breasts, split",312,raasipe_db
"1/2 lbs chicken breasts, split",312,raasipe_db
"3/4 lbs chicken breasts, split",312,raasipe_db
"1/3 lbs chicken breasts, split",312,raasipe_db
"2/3 lbs chicken breasts, split",312,raasipe_db
"1 1/8 lbs chicken breasts, split",312,raasipe_db
"1 2/3 lbs chicken breasts, split",312,raasipe_db
"12 1/3 lbs chicken breasts, split",312,raasipe_db
"12 1/2 lbs chicken breasts, split",312,raasipe_db
"cup chili oil, with solids from bottle",932,raasipe_db
"1/8 cup chili oil, with solids from bottle",932,raasipe_db
"1/4 cup chili oil, with solids from bottle",932,raasipe_db
"1/2 cup chili oil, with solids from bottle",932,raasipe_db
"3/4 cup chili oil, with solids from bottle",932,raasipe_db
"1/3 cup chili oil, with solids from bottle",932,raasipe_db
"2/3 cup chili oil, with solids from bottle",932,raasipe_db
"3 1/2 cup chili oil, with solids from bottle",932,raasipe_db
"3 1/4 cup chili oil, with solids from bottle",932,raasipe_db
"1 3/4 cup chili oil, with solids from bottle",932,raasipe_db
"1 1/4 cup chili oil, with solids from bottle",932,raasipe_db
tsp vinegar,510,raasipe_db
1/8 tsp vinegar,510,raasipe_db
1/4 tsp vinegar,510,raasipe_db
1/2 tsp vinegar,510,raasipe_db
3/4 tsp vinegar,510,raasipe_db
1/3 tsp vinegar,510,raasipe_db
2/3 tsp vinegar,510,raasipe_db
6  tsp vinegar,510,raasipe_db
6 2/3 tsp vinegar,510,raasipe_db
1 2/3 tsp vinegar,510,raasipe_db
1 3/4 tsp vinegar,510,raasipe_db
6 1/3 tbsp soy sauce,96,raasipe_db
6  tbsp soy sauce,96,raasipe_db
tbsp sesame paste,933,raasipe_db
1/8 tbsp sesame paste,933,raasipe_db
1/4 tbsp sesame paste,933,raasipe_db
1/2 tbsp sesame paste,933,raasipe_db
3/4 tbsp sesame paste,933,raasipe_db
1/3 tbsp sesame paste,933,raasipe_db
2/3 tbsp sesame paste,933,raasipe_db
12  tbsp sesame paste,933,raasipe_db
12 1/8 tbsp sesame paste,933,raasipe_db
3 1/4 tbsp sesame paste,933,raasipe_db
3  tbsp sesame paste,933,raasipe_db
tsp sesame seeds,433,raasipe_db
1/8 tsp sesame seeds,433,raasipe_db
1/4 tsp sesame seeds,433,raasipe_db
1/2 tsp sesame seeds,433,raasipe_db
3/4 tsp sesame seeds,433,raasipe_db
1/3 tsp sesame seeds,433,raasipe_db
2/3 tsp sesame seeds,433,raasipe_db
6 2/3 tsp sesame seeds,433,raasipe_db
6  tsp sesame seeds,433,raasipe_db
4 2/3 tsp sesame seeds,433,raasipe_db
4 1/8 tsp sesame seeds,433,raasipe_db
